   3.0633588e-08   1.0253354e-06   2.0968509e-05   2.9757667e-04   3.0433971e-03   2.2522261e-02   1.1826318e-01   4.1985426e-01   9.0765433e-01   8.8496507e-01
   2.1863061e-08   7.5338961e-07   1.5873686e-05   2.3231978e-04   2.4536063e-03   1.8787366e-02   1.0238749e-01   3.7932171e-01   8.6605651e-01   9.3180087e-01
   1.5583670e-08   5.5280180e-07   1.1998407e-05   1.8106427e-04   1.9742876e-03   1.5636544e-02   8.8401014e-02   3.4148463e-01   8.2189969e-01   9.6770414e-01
   1.1093993e-08   4.0507066e-07   9.0557075e-06   1.4088308e-04   1.5856217e-03   1.2985759e-02   7.6124199e-02   3.0637673e-01   7.7604108e-01   9.9310671e-01
   7.8882178e-09   2.9642756e-07   6.8248192e-06   1.0944201e-04   1.2711472e-03   1.0761557e-02   6.5385781e-02   2.7398319e-01   7.2924734e-01   1.0085901e+00
   5.6021636e-09   2.1664437e-07   5.1362522e-06   8.4884320e-05   1.0172365e-03   8.9000476e-03   5.6024374e-02   2.4424961e-01   6.8219264e-01   1.0148519e+00
   3.9740317e-09   1.5813625e-07   3.8601481e-06   6.5736646e-05   8.1264290e-04   7.3459210e-03   4.7889472e-02   2.1709023e-01   6.3545939e-01   1.0126741e+00
   2.8159048e-09   1.1528810e-07   2.8972074e-06   5.0832580e-05   6.4811263e-04   6.0515000e-03   4.0841998e-02   1.9239530e-01   5.8954112e-01   1.0028945e+00
   1.9930943e-09   8.3949860e-08   2.1716426e-06   3.9250816e-05   5.1605339e-04   4.9758566e-03   3.4754479e-02   1.7003751e-01   5.4484691e-01   9.8638073e-01
   1.4092004e-09   6.1059190e-08   1.6257170e-06   3.0265232e-05   4.1025325e-04   4.0839928e-03   2.9510937e-02   1.4987759e-01   5.0170710e-01   9.6400816e-01
   9.9532355e-10   4.4359886e-08   1.2155245e-06   2.3304750e-05   3.2564307e-04   3.3460907e-03   2.5006551e-02   1.3176905e-01   4.6037980e-01   9.3664051e-01
   7.0228540e-10   3.2192193e-08   9.0773388e-07   1.7921151e-05   2.5809682e-04   2.7368351e-03   2.1147161e-02   1.1556217e-01   4.2105783e-01   9.0511424e-01
   4.9503034e-10   2.3336920e-08   6.7708471e-07   1.3763338e-05   2.0426428e-04   2.2348039e-03   1.7848654e-02   1.0110721e-01   3.8387600e-01   8.7022593e-01
   3.4860170e-10   1.6899785e-08   5.0446410e-07   1.0556818e-05   1.6143161e-04   1.8219273e-03   1.5036286e-02   8.8257057e-02   3.4891821e-01   8.3272262e-01
   2.4525459e-10   1.2225735e-08   3.7543359e-07   8.0873870e-06   1.2740545e-04   1.4830088e-03   1.2643954e-02   7.6869233e-02   3.1622452e-01   7.9329484e-01
